law,id_palette,cr1,cg1,cb1,cr2,cg2,cb2,cr3,cg3,cb3,cr4,cg4,cb4,cr5,cg5,cb5
0,175,0.728496,0.762500,0.352790,0.047770,0.050000,0.023134,0.274679,0.287500,0.133019,0.501587,0.525000,0.242905,0.955405,1.000000,0.462676
0,176,0.243608,0.188446,0.661163,0.054758,0.042359,0.148615,0.302126,0.233714,0.819983,0.314972,0.243651,0.854847,0.097735,0.075605,0.265258
0,177,0.661163,0.622103,0.192044,0.148615,0.139835,0.043167,0.819983,0.771541,0.238176,0.854847,0.804345,0.248302,0.189575,0.178376,0.055065
0,178,0.282948,0.041405,0.661163,0.063601,0.009307,0.148615,0.050350,0.007368,0.117651,0.365836,0.053534,0.854847,0.081130,0.011872,0.189575
0,179,0.661163,0.205540,0.295984,0.530638,0.164963,0.237552,0.189575,0.058935,0.084868,0.854847,0.265752,0.382691,0.117651,0.036575,0.052669
0,180,0.319102,0.003490,0.454433,0.372613,0.004075,0.530638,0.133119,0.001456,0.189575,0.600271,0.006565,0.854847,0.082615,0.000903,0.117651
0,181,0.530638,0.515356,0.034385,0.694422,0.674423,0.044998,0.189575,0.184116,0.012284,0.454433,0.441345,0.029447,0.117651,0.114263,0.007624
0,182,0.694422,0.230821,0.544329,0.117651,0.039107,0.092222,0.454433,0.151050,0.356211,0.969482,0.322249,0.759936,0.530638,0.176380,0.415945
0,183,0.176888,0.287500,0.135516,0.323013,0.525000,0.247464,0.469138,0.762500,0.359413,0.030763,0.050000,0.023568,0.615262,1.000000,0.471361
0,184,0.171159,0.757076,0.969482,0.080229,0.354870,0.454433,0.122598,0.542280,0.694422,0.079717,0.352608,0.451536,0.086202,0.381291,0.488267
0,185,0.140573,0.249605,0.287500,0.372823,0.661995,0.762500,0.488949,0.868190,1.000000,0.256698,0.455800,0.525000,0.024447,0.043410,0.050000
0,186,0.004032,0.050000,0.013410,0.080647,1.000000,0.268193,0.042340,0.525000,0.140802,0.061494,0.762500,0.204497,0.023186,0.287500,0.077106
0,187,0.451536,0.416712,0.169621,0.406678,0.375314,0.152770,0.488267,0.450610,0.183418,0.846743,0.781440,0.318081,0.074967,0.069185,0.028161
0,188,0.287500,0.187657,0.124369,1.000000,0.652720,0.432588,0.762500,0.497699,0.329849,0.050000,0.032636,0.021629,0.525000,0.342678,0.227109
0,189,0.261794,0.140375,0.406678,0.588969,0.315807,0.914920,0.048259,0.025877,0.074967,0.640172,0.343262,0.994459,0.545081,0.292274,0.846743
0,190,0.035463,0.406678,0.064900,0.086720,0.994459,0.158702,0.079784,0.914920,0.146009,0.069498,0.796971,0.127186,0.073838,0.846743,0.135129
0,191,0.525000,0.193555,0.240209,0.050000,0.018434,0.022877,0.762500,0.281116,0.348874,0.287500,0.105995,0.131543,1.000000,0.368677,0.457540
0,192,0.135914,0.020337,0.288679,0.468205,0.070057,0.994459,0.430757,0.064454,0.914920,0.375225,0.056145,0.796971,0.275738,0.041259,0.585663
0,193,0.796971,0.245056,0.342208,0.288679,0.088764,0.123955,0.585663,0.180082,0.251476,0.994459,0.305781,0.427007,0.089040,0.027378,0.038232
0,194,0.079141,1.000000,0.335128,0.060345,0.762500,0.255535,0.041549,0.525000,0.175942,0.003957,0.050000,0.016756,0.022753,0.287500,0.096349
0,195,0.122479,0.267182,0.287500,0.426012,0.929328,1.000000,0.324834,0.708612,0.762500,0.021301,0.046466,0.050000,0.223657,0.487897,0.525000
0,196,0.815082,0.104818,0.505449,0.083835,0.010781,0.051988,0.585663,0.075315,0.363182,0.089040,0.011450,0.055215,0.719338,0.092506,0.446077
0,197,0.137858,0.236358,0.077416,0.475403,0.815082,0.266968,0.048897,0.083835,0.027459,0.051933,0.089040,0.029164,0.419560,0.719338,0.235609
0,198,0.124192,0.008454,0.002513,0.083835,0.005707,0.001696,0.236358,0.016090,0.004783,0.815082,0.055485,0.016493,0.719338,0.048968,0.014555
0,199,0.140024,0.525000,0.022635,0.013336,0.050000,0.002156,0.076680,0.287500,0.012395,0.203368,0.762500,0.032874,0.266712,1.000000,0.043114
0,200,0.016427,0.121057,0.124192,0.031263,0.230393,0.236358,0.106286,0.783280,0.803560,0.107810,0.794510,0.815082,0.093105,0.686138,0.703903
0,201,0.002540,0.124192,0.097779,0.004834,0.236358,0.186091,0.016433,0.803560,0.632665,0.018658,0.912363,0.718329,0.014395,0.703903,0.554203
0,202,0.114316,0.124192,0.002083,0.739659,0.803560,0.013479,0.552670,0.600417,0.010072,0.647927,0.703903,0.011808,0.839810,0.912363,0.015304
0,203,0.123176,0.162031,0.054853,0.610868,0.803560,0.272030,0.456438,0.600417,0.203260,0.535109,0.703903,0.238293,0.693581,0.912363,0.308863
0,204,0.467244,0.216907,0.525000,0.044499,0.020658,0.050000,0.889988,0.413157,1.000000,0.255872,0.118783,0.287500,0.678616,0.315032,0.762500
0,205,0.030417,0.050000,0.013232,0.608336,1.000000,0.264643,0.174897,0.287500,0.076085,0.319377,0.525000,0.138937,0.463857,0.762500,0.201790
0,206,0.462567,0.319617,0.737429,0.142438,0.098420,0.227077,0.359827,0.248627,0.573639,0.101637,0.070228,0.162031,0.376623,0.260233,0.600417
0,207,0.069891,0.090746,0.227077,0.176557,0.229242,0.573639,0.226969,0.294697,0.737429,0.045589,0.059193,0.148120,0.049871,0.064752,0.162031
0,208,0.681862,0.762500,0.061740,0.469479,0.525000,0.042509,0.894245,1.000000,0.080970,0.257096,0.287500,0.023279,0.044712,0.050000,0.004049
0,209,0.573639,0.461010,0.231883,0.083654,0.067229,0.033815,0.148120,0.119038,0.059875,0.227077,0.182492,0.091791,0.178733,0.143640,0.072249
0,210,0.056560,0.127975,0.178733,0.169452,0.383409,0.535479,0.046873,0.106056,0.148120,0.071858,0.162589,0.227077,0.026472,0.059897,0.083654
0,211,0.334894,0.549745,1.000000,0.016745,0.027487,0.050000,0.255356,0.419180,0.762500,0.096282,0.158052,0.287500,0.175819,0.288616,0.525000
0,212,0.076558,0.008103,0.177634,0.314902,0.033330,0.730658,0.077031,0.008153,0.178733,0.230783,0.024426,0.535479,0.036053,0.003816,0.083654
0,213,0.034225,0.083654,0.050779,0.072674,0.177634,0.107827,0.298927,0.730658,0.443520,0.078142,0.191001,0.115940,0.219076,0.535479,0.325044
0,214,0.151690,0.434036,0.525000,0.083068,0.237687,0.287500,0.220312,0.630386,0.762500,0.014447,0.041337,0.050000,0.288934,0.826736,1.000000
0,215,0.186396,0.613167,0.453622,0.053999,0.177634,0.131414,0.222112,0.730658,0.540542,0.058062,0.191001,0.141303,0.192260,0.632458,0.467893
0,216,0.632458,0.614820,0.273134,0.613167,0.596067,0.264803,0.177634,0.172680,0.076713,0.191001,0.185674,0.082486,0.934612,0.908548,0.403622
0,217,0.032000,0.014920,0.050000,0.488005,0.227531,0.762500,0.336003,0.156661,0.525000,0.640007,0.298402,1.000000,0.184002,0.085791,0.287500
0,218,0.050000,0.035143,0.008111,1.000000,0.702865,0.162215,0.762500,0.535935,0.123689,0.287500,0.202074,0.046637,0.525000,0.369004,0.085163
0,219,0.010860,0.287500,0.255994,0.028802,0.762500,0.678940,0.037773,1.000000,0.890414,0.001889,0.050000,0.044521,0.019831,0.525000,0.467467
0,220,0.949026,0.062308,0.704629,0.410064,0.026923,0.304463,0.944271,0.061996,0.701098,0.934612,0.061362,0.693927,0.246248,0.016167,0.182833
0,221,0.762500,0.342581,0.441022,0.050000,0.022464,0.028919,0.525000,0.235875,0.303654,0.287500,0.129170,0.166287,1.000000,0.449286,0.578389
0,222,0.493335,0.659885,0.240448,0.530774,0.709963,0.258695,0.306567,0.410064,0.149418,0.709499,0.949026,0.345804,0.705944,0.944271,0.344072
0,223,0.520952,0.308100,0.659885,0.560486,0.331481,0.709963,0.323728,0.191458,0.410064,0.749216,0.443099,0.949026,0.342056,0.202298,0.433280
0,224,0.433280,0.099375,0.206987,0.709963,0.162833,0.339165,0.659885,0.151348,0.315242,0.949026,0.217664,0.453371,0.556760,0.127696,0.265977
0,225,0.339705,0.762500,0.529943,0.445514,1.000000,0.695008,0.233895,0.525000,0.364879,0.022276,0.050000,0.034750,0.128085,0.287500,0.199815
0,226,0.659885,0.285311,0.371931,0.380520,0.164523,0.214472,0.738271,0.319202,0.416111,0.433280,0.187335,0.244209,0.556760,0.240723,0.313806
0,227,0.315653,0.283535,0.762500,0.020699,0.018592,0.050000,0.119017,0.106907,0.287500,0.413972,0.371849,1.000000,0.217335,0.195221,0.525000
0,228,0.556760,0.239042,0.321908,0.657367,0.282237,0.380077,0.380520,0.163375,0.220010,0.851402,0.365545,0.492265,0.738271,0.316973,0.426855
0,229,0.657367,0.279971,0.604745,0.598784,0.255021,0.550852,0.380520,0.162063,0.350060,0.851402,0.362610,0.783247,0.738271,0.314428,0.679172
0,230,0.023240,0.050000,0.016664,0.244018,0.525000,0.174971,0.133629,0.287500,0.095818,0.354406,0.762500,0.254125,0.464795,1.000000,0.333279
0,231,0.437025,0.657367,0.075170,0.398078,0.598784,0.068471,0.566021,0.851402,0.097358,0.314339,0.472826,0.054067,0.177044,0.266308,0.030452
0,232,0.879324,0.159541,1.000000,0.670484,0.121650,0.762500,0.043966,0.007977,0.050000,0.461645,0.083759,0.525000,0.252806,0.045868,0.287500
0,233,0.442075,0.525000,0.018692,0.842048,1.000000,0.035605,0.042102,0.050000,0.001780,0.642062,0.762500,0.027148,0.242089,0.287500,0.010236
0,234,0.003981,0.068004,0.179322,0.005912,0.100991,0.266308,0.020169,0.344560,0.908581,0.010496,0.179309,0.472826,0.016765,0.286398,0.755213
0,235,0.908581,0.227824,0.685406,0.473565,0.118745,0.357243,0.266308,0.066776,0.200894,0.179322,0.044964,0.135275,0.755213,0.189368,0.569710
0,236,0.227658,0.477649,0.284560,0.359952,0.755213,0.449920,0.225712,0.473565,0.282128,0.085469,0.179322,0.106831,0.433050,0.908581,0.541289
0,237,0.130955,0.477649,0.353293,0.129835,0.473565,0.350273,0.049164,0.179322,0.132635,0.131510,0.479675,0.354792,0.249102,0.908581,0.672032
0,238,0.170790,0.104371,0.473565,0.172263,0.105271,0.477649,0.064672,0.039521,0.179322,0.172993,0.105717,0.479675,0.101495,0.062024,0.281423
0,239,0.147255,0.043422,0.281423,0.249930,0.073698,0.477649,0.247794,0.073068,0.473565,0.250991,0.074011,0.479675,0.188604,0.055615,0.360446
0,240,0.022170,0.050000,0.032681,0.443397,1.000000,0.653622,0.232783,0.525000,0.343152,0.338090,0.762500,0.498387,0.127477,0.287500,0.187916
0,241,0.635342,0.749249,0.303912,0.305648,0.360446,0.146205,0.238639,0.281423,0.114152,0.406751,0.479675,0.194567,0.335371,0.395498,0.160423
0,242,0.152072,0.271445,0.762500,0.057339,0.102348,0.287500,0.199439,0.355993,1.000000,0.009972,0.017800,0.050000,0.104705,0.186897,0.525000
0,243,0.360446,0.246918,0.172431,0.943628,0.646417,0.451415,0.749249,0.513260,0.358427,0.517447,0.354469,0.247538,0.395498,0.270929,0.189199
0,244,0.050000,0.024823,0.045207,0.287500,0.142734,0.259942,0.525000,0.260645,0.474677,1.000000,0.496468,0.904147,0.762500,0.378556,0.689412
0,245,0.003385,0.050000,0.008397,0.035540,0.525000,0.088168,0.051618,0.762500,0.128053,0.019463,0.287500,0.048282,0.067696,1.000000,0.167939
0,246,0.101995,0.517447,0.189210,0.171812,0.871648,0.318728,0.186000,0.943628,0.345048,0.010727,0.054421,0.019900,0.127685,0.647779,0.236867
0,247,0.630311,0.496476,1.000000,0.181214,0.142737,0.287500,0.330913,0.260650,0.525000,0.480612,0.378563,0.762500,0.031516,0.024824,0.050000
0,248,0.355179,0.647779,0.181141,0.029839,0.054421,0.015218,0.477927,0.871648,0.243743,0.514908,0.939094,0.262603,0.250541,0.456938,0.127776
0,249,1.000000,0.709077,0.366020,0.287500,0.203860,0.105231,0.762500,0.540672,0.279090,0.050000,0.035454,0.018301,0.525000,0.372266,0.192160
0,250,0.400994,0.322222,0.174462,0.763743,0.613713,0.332284,0.647779,0.520528,0.281831,0.456938,0.367177,0.198802,0.939094,0.754618,0.408575
0,251,0.090181,0.166404,0.017877,0.217314,0.400994,0.043079,0.413902,0.763743,0.082049,0.247632,0.456938,0.049089,0.508931,0.939094,0.100887
0,252,0.012485,0.050000,0.041933,0.131096,0.525000,0.440293,0.190402,0.762500,0.639473,0.071791,0.287500,0.241113,0.249707,1.000000,0.838653
0,253,0.117090,0.505654,0.525000,0.011151,0.048158,0.050000,0.064121,0.276906,0.287500,0.170060,0.734402,0.762500,0.223029,0.963150,1.000000
0,254,0.525000,0.425547,0.234022,0.762500,0.618056,0.339889,0.287500,0.233038,0.128155,1.000000,0.810565,0.445756,0.050000,0.040528,0.022288
0,255,0.061611,0.150130,0.157694,0.065014,0.158422,0.166404,0.382677,0.932482,0.979466,0.203415,0.495668,0.520643,0.207546,0.505733,0.531215
0,256,0.178933,1.000000,0.251892,0.008947,0.050000,0.012595,0.136436,0.762500,0.192068,0.093940,0.525000,0.132243,0.051443,0.287500,0.072419
0,257,0.066570,0.152362,0.006854,0.420778,0.963053,0.043322,0.427950,0.979466,0.044061,0.232099,0.531215,0.023896,0.227480,0.520643,0.023421
0,258,0.163534,0.219562,0.826988,0.102955,0.138228,0.520643,0.190440,0.255686,0.963053,0.105046,0.141035,0.531215,0.030129,0.040451,0.152362
0,259,0.191889,0.286727,0.657196,0.152018,0.227150,0.520643,0.241465,0.360805,0.826988,0.281193,0.420168,0.963053,0.044487,0.066473,0.152362
0,260,0.045002,0.023400,0.050000,0.472518,0.245701,0.525000,0.258760,0.134551,0.287500,0.686276,0.356852,0.762500,0.900034,0.468002,1.000000
0,261,0.557122,0.826988,0.225150,0.442737,0.657196,0.178924,0.559525,0.830555,0.226122,0.388897,0.577276,0.157165,0.648785,0.963053,0.262194
0,262,0.217457,0.826988,0.318478,0.172810,0.657196,0.253090,0.218395,0.830555,0.319852,0.151795,0.577276,0.222313,0.232204,0.883069,0.340075
0,263,0.830555,0.382155,0.538421,0.657196,0.302389,0.426038,0.819116,0.376892,0.531005,0.577276,0.265617,0.374229,0.883069,0.406318,0.572464
0,264,0.402265,0.525000,0.115469,0.038311,0.050000,0.010997,0.584242,0.762500,0.167705,0.766219,1.000000,0.219941,0.220288,0.287500,0.063233
0,265,0.862520,0.196096,0.895555,0.850494,0.193362,0.883069,0.555982,0.126404,0.577276,0.894778,0.203430,0.929049,0.788900,0.179358,0.819116
0,266,0.213121,0.427488,0.277432,0.440247,0.883069,0.573094,0.446473,0.895555,0.581198,0.463170,0.929049,0.602934,0.408364,0.819116,0.531590
0,267,1.000000,0.376263,0.675135,0.287500,0.108176,0.194101,0.525000,0.197538,0.354446,0.050000,0.018813,0.033757,0.762500,0.286900,0.514791
0,268,0.037527,0.525000,0.391643,0.020551,0.287500,0.214471,0.054504,0.762500,0.568815,0.003574,0.050000,0.037299,0.071481,1.000000,0.745987
0,269,0.500343,0.507420,0.065441,0.421527,0.427488,0.055132,0.883066,0.895555,0.115498,0.840791,0.852683,0.109968,0.169588,0.171986,0.022181
0,270,0.038710,0.171986,0.008928,0.096217,0.427488,0.022192,0.191918,0.852683,0.044264,0.114208,0.507420,0.026341,0.014591,0.064827,0.003365
0,271,0.346670,0.052090,0.643189,0.092698,0.013929,0.171986,0.459584,0.069056,0.852683,0.273492,0.041095,0.507420,0.034941,0.005250,0.064827
0,272,0.031638,0.064827,0.056207,0.416141,0.852683,0.739313,0.083936,0.171986,0.149119,0.385211,0.789307,0.684363,0.313900,0.643189,0.557672
0,273,0.675573,0.789307,0.290919,0.055486,0.064827,0.023893,0.147204,0.171986,0.063390,0.229649,0.268311,0.098893,0.550509,0.643189,0.237063
0,274,0.082515,0.285763,0.287500,0.287007,0.993957,1.000000,0.150679,0.521827,0.525000,0.014350,0.049698,0.050000,0.218843,0.757892,0.762500
0,275,0.643189,0.384643,0.050863,0.268311,0.160457,0.021218,0.721307,0.431359,0.057041,0.321926,0.192520,0.025458,0.789307,0.472025,0.062418
0,276,0.033666,0.259489,0.287500,0.005855,0.045129,0.050000,0.089289,0.688210,0.762500,0.061477,0.473849,0.525000,0.117100,0.902570,1.000000
0,277,0.138276,0.154013,0.525000,0.075723,0.084340,0.287500,0.263383,0.293358,1.000000,0.200829,0.223685,0.762500,0.013169,0.014668,0.050000
0,278,0.762500,0.627255,0.227359,0.287500,0.236506,0.085726,0.525000,0.431881,0.156543,1.000000,0.822630,0.298176,0.050000,0.041131,0.014909
0,279,0.525000,0.295992,0.134468,1.000000,0.563794,0.256129,0.762500,0.429893,0.195299,0.050000,0.028190,0.012806,0.287500,0.162091,0.073637
0,280,0.114785,0.287500,0.061197,0.304430,0.762500,0.162304,0.399252,1.000000,0.212858,0.019963,0.050000,0.010643,0.209607,0.525000,0.111750
0,281,0.083101,0.034857,0.040479,0.827161,0.346957,0.402918,0.108444,0.045487,0.052824,0.308187,0.129271,0.150121,0.970835,0.407222,0.472904
0,282,1.000000,0.612461,0.142493,0.050000,0.030623,0.007125,0.525000,0.321542,0.074809,0.287500,0.176083,0.040967,0.762500,0.467002,0.108651
0,283,0.189169,0.287500,0.046694,0.032899,0.050000,0.008121,0.501710,0.762500,0.123841,0.345440,0.525000,0.085267,0.657981,1.000000,0.162414
0,284,0.577199,0.976759,0.127142,0.483290,0.817843,0.106456,0.496186,0.839665,0.109297,0.488796,0.827161,0.107669,0.064083,0.108444,0.014116
0,285,0.200942,0.783615,0.976759,0.172738,0.673631,0.839665,0.168249,0.656123,0.817843,0.170166,0.663599,0.827161,0.188793,0.736238,0.917704
0,286,0.365066,0.578549,0.976759,0.305671,0.484421,0.817843,0.136912,0.216975,0.366317,0.313827,0.497346,0.839665,0.342994,0.543570,0.917704
0,287,0.525000,0.485869,0.138709,1.000000,0.925464,0.264207,0.050000,0.046273,0.013210,0.762500,0.705666,0.201458,0.287500,0.266071,0.075960
0,288,0.450604,0.386328,0.118540,0.917704,0.786799,0.241419,0.992507,0.850932,0.261098,0.839665,0.719892,0.220890,0.366317,0.314064,0.096367
0,289,0.072390,0.672573,0.762500,0.094938,0.882063,1.000000,0.004747,0.044103,0.050000,0.027295,0.253593,0.287500,0.049842,0.463083,0.525000
0,290,1.000000,0.844387,0.424426,0.050000,0.042219,0.021221,0.287500,0.242761,0.122022,0.525000,0.443303,0.222823,0.762500,0.643845,0.323625
0,291,0.315427,0.217498,0.020016,0.898646,0.619648,0.057025,0.766048,0.528216,0.048611,0.450604,0.310707,0.028594,0.992507,0.684368,0.062981
0,292,0.525000,0.092107,0.089256,0.762500,0.133774,0.129634,0.050000,0.008772,0.008501,0.287500,0.050439,0.048878,1.000000,0.175441,0.170012
0,293,0.229872,0.315427,0.134855,0.558268,0.766048,0.327509,0.076112,0.104441,0.044652,0.654901,0.898646,0.384199,0.670766,0.920417,0.393507
0,294,0.525000,0.121530,0.440160,1.000000,0.231486,0.838400,0.050000,0.011574,0.041920,0.762500,0.176508,0.639280,0.287500,0.066552,0.241040
0,295,0.216389,0.887535,0.608003,0.224406,0.920417,0.630529,0.025464,0.104441,0.071547,0.219098,0.898646,0.615614,0.225990,0.926913,0.634979
0,296,0.762500,0.744289,0.041741,0.050000,0.048806,0.002737,1.000000,0.976116,0.054743,0.287500,0.280633,0.015738,0.525000,0.512461,0.028740
0,297,0.747360,1.000000,0.270725,0.214866,0.287500,0.077834,0.392364,0.525000,0.142131,0.037368,0.050000,0.013536,0.569862,0.762500,0.206428
0,298,0.521325,0.525000,0.052105,0.285488,0.287500,0.028534,0.049650,0.050000,0.004962,0.993001,1.000000,0.099248,0.757163,0.762500,0.075677
0,299,0.298378,0.135942,0.197258,0.641541,0.292289,0.424124,0.481350,0.219305,0.318221,0.845535,0.385229,0.558984,0.887535,0.404364,0.586750
0,300,0.287579,0.069663,0.298378,0.463928,0.112382,0.481350,0.618321,0.149782,0.641541,0.814932,0.197409,0.845535,0.378298,0.091639,0.392505
0,301,0.138757,0.199695,0.298378,0.182529,0.262691,0.392505,0.223845,0.322153,0.481350,0.393205,0.565890,0.845535,0.436862,0.628720,0.939414
0,302,0.525000,0.168593,0.275125,0.050000,0.016056,0.026202,0.762500,0.244861,0.399586,1.000000,0.321129,0.524047,0.287500,0.092325,0.150663
0,303,0.040685,0.287500,0.015783,0.107903,0.762500,0.041859,0.141511,1.000000,0.054897,0.007076,0.050000,0.002745,0.074294,0.525000,0.028821
0,304,0.114289,0.443504,0.444479,0.032791,0.127246,0.127526,0.100925,0.391643,0.392505,0.241551,0.937352,0.939414,0.080013,0.310494,0.311176
0,305,0.192806,0.078690,0.287500,0.033532,0.013685,0.050000,0.352081,0.143696,0.525000,0.670631,0.273706,1.000000,0.511356,0.208701,0.762500
0,306,0.047618,0.127114,0.127526,0.116192,0.310170,0.311176,0.325431,0.868726,0.871544,0.272958,0.728651,0.731015,0.165967,0.443042,0.444479
0,307,0.280669,0.037511,0.287500,0.744383,0.099484,0.762500,0.048812,0.006524,0.050000,0.512526,0.068497,0.525000,0.976239,0.130471,1.000000
0,308,0.226420,0.607223,0.615308,0.268997,0.721408,0.731015,0.320709,0.860091,0.871544,0.046927,0.125850,0.127526,0.353059,0.946847,0.959455
0,309,0.762500,0.088445,0.509938,1.000000,0.115993,0.668771,0.525000,0.060896,0.351105,0.287500,0.033348,0.192272,0.050000,0.005800,0.033439
0,310,0.856837,0.064008,1.000000,0.042842,0.003200,0.050000,0.653338,0.048806,0.762500,0.449839,0.033604,0.525000,0.246341,0.018402,0.287500
0,311,0.217300,0.287500,0.088853,0.037791,0.050000,0.015453,0.755826,1.000000,0.309053,0.576318,0.762500,0.235653,0.396809,0.525000,0.162253
0,312,0.189784,0.287500,0.006545,0.503339,0.762500,0.017360,0.033006,0.050000,0.001138,0.660117,1.000000,0.022767,0.346561,0.525000,0.011953
0,313,0.525000,0.467709,0.217183,1.000000,0.890875,0.413681,0.050000,0.044544,0.020684,0.287500,0.256126,0.118933,0.762500,0.679292,0.315432
0,314,0.035847,0.011652,0.050000,0.376390,0.122342,0.525000,0.206118,0.066997,0.287500,0.546661,0.177688,0.762500,0.716933,0.233033,1.000000
0,315,0.129423,0.020593,0.133583,0.390239,0.062093,0.402783,0.155689,0.024772,0.160693,0.935233,0.148809,0.965294,0.921725,0.146660,0.951351
0,316,0.133583,0.017856,0.052221,0.402783,0.053841,0.157458,0.160693,0.021480,0.062819,0.965294,0.129033,0.377359,0.758255,0.101358,0.296422
0,317,0.100999,0.748692,0.946366,0.042986,0.318651,0.402783,0.017150,0.127128,0.160693,0.103019,0.763666,0.965294,0.080923,0.599872,0.758255
